1, private, regions_unexplored:alpha_grove, MONSTER, minecraft:spider, 80, 4, 4
580, private, regions_unexplored:dry_bushland, CREATURE, minecraft:pig, 10, 4, 4
581, private, regions_unexplored:dry_bushland, CREATURE, minecraft:chicken, 10, 4, 4
582, private, regions_unexplored:dry_bushland, CREATURE, minecraft:cow, 8, 4, 4
583, private, regions_unexplored:dry_bushland, AMBIENT, minecraft:bat, 10, 8, 8
584, private, regions_unexplored:dry_bushland, UNDERGROUND_WATER_CREATURE, minecraft:glow_squid, 10, 4, 6
585, private, minecraft:end_barrens, MONSTER, minecraft:enderman, 10, 4, 4
586, private, minecraft:end_barrens, MONSTER, mutantmonsters:mutant_enderman, 5, 1, 1
587, private, minecraft:end_highlands, MONSTER, minecraft:enderman, 10, 4, 4
588, private, minecraft:end_highlands, MONSTER, mutantmonsters:mutant_enderman, 5, 1, 1
589, private, minecraft:end_midlands, MONSTER, minecraft:enderman, 10, 4, 4
590, private, minecraft:end_midlands, MONSTER, mutantmonsters:mutant_enderman, 5, 1, 1
591, badlands, minecraft:eroded_badlands, MONSTER, minecraft:spider, 80, 4, 4
592, badlands, minecraft:eroded_badlands, MONSTER, minecraft:zombie, 80, 4, 4
593, badlands, minecraft:eroded_badlands, MONSTER, minecraft:zombie_villager, 5, 1, 1
594, badlands, minecraft:eroded_badlands, MONSTER, minecraft:skeleton, 80, 4, 4
595, badlands, minecraft:eroded_badlands, MONSTER, minecraft:creeper, 80, 4, 4
596, badlands, minecraft:eroded_badlands, MONSTER, minecraft:slime, 80, 4, 4
597, badlands, minecraft:eroded_badlands, MONSTER, minecraft:enderman, 10, 1, 4
598, badlands, minecraft:eroded_badlands, MONSTER, minecraft:witch, 5, 1, 1
599, badlands, minecraft:eroded_badlands, MONSTER, mutantmonsters:mutant_creeper, 5, 1, 1
600, badlands, minecraft:eroded_badlands, MONSTER, mutantmonsters:mutant_enderman, 5, 1, 1
601, badlands, minecraft:eroded_badlands, MONSTER, mutantmonsters:mutant_skeleton, 5, 1, 1
602, badlands, minecraft:eroded_badlands, MONSTER, mutantmonsters:mutant_zombie, 5, 1, 1
603, badlands, minecraft:eroded_badlands, MONSTER, uselessreptile:moleclaw, 80, 1, 1
604, badlands, minecraft:eroded_badlands, AMBIENT, minecraft:bat, 10, 8, 8
605, badlands, minecraft:eroded_badlands, UNDERGROUND_WATER_CREATURE, minecraft:glow_squid, 10, 4, 6
606, jungle, regions_unexplored:eucalyptus_forest, MONSTER, minecraft:spider, 80, 4, 4
607, jungle, regions_unexplored:eucalyptus_forest, MONSTER, minecraft:zombie, 80, 4, 4
608, jungle, regions_unexplored:eucalyptus_forest, MONSTER, minecraft:zombie_villager, 5, 1, 1
609, jungle, regions_unexplored:eucalyptus_forest, MONSTER, minecraft:skeleton, 80, 4, 4
610, jungle, regions_unexplored:eucalyptus_forest, MONSTER, minecraft:creeper, 80, 4, 4
611, jungle, regions_unexplored:eucalyptus_forest, MONSTER, minecraft:slime, 80, 4, 4
612, jungle, regions_unexplored:eucalyptus_forest, MONSTER, minecraft:enderman, 10, 1, 4
613, jungle, regions_unexplored:eucalyptus_forest, MONSTER, minecraft:witch, 5, 1, 1
614, jungle, regions_unexplored:eucalyptus_forest, MONSTER, minecraft:ocelot, 5, 1, 3
615, jungle, regions_unexplored:eucalyptus_forest, MONSTER, mutantmonsters:mutant_creeper, 5, 1, 1
616, jungle, regions_unexplored:eucalyptus_forest, MONSTER, mutantmonsters:mutant_enderman, 5, 1, 1
617, jungle, regions_unexplored:eucalyptus_forest, MONSTER, mutantmonsters:mutant_skeleton, 5, 1, 1
618, jungle, regions_unexplored:eucalyptus_forest, MONSTER, mutantmonsters:mutant_zombie, 5, 1, 1
619, jungle, regions_unexplored:eucalyptus_forest, MONSTER, uselessreptile:moleclaw, 80, 1, 1
620, jungle, regions_unexplored:eucalyptus_forest, CREATURE, minecraft:sheep, 12, 4, 4
621, jungle, regions_unexplored:eucalyptus_forest, CREATURE, minecraft:pig, 10, 4, 4
622, jungle, regions_unexplored:eucalyptus_forest, CREATURE, minecraft:chicken, 10, 4, 4
623, jungle, regions_unexplored:eucalyptus_forest, CREATURE, minecraft:cow, 8, 4, 4
624, jungle, regions_unexplored:eucalyptus_forest, CREATURE, minecraft:chicken, 10, 4, 4
625, jungle, regions_unexplored:eucalyptus_forest, CREATURE, minecraft:parrot, 40, 1, 2
626, jungle, regions_unexplored:eucalyptus_forest, AMBIENT, minecraft:bat, 10, 8, 8
627, jungle, regions_unexplored:eucalyptus_forest, UNDERGROUND_WATER_CREATURE, minecraft:glow_squid, 10, 4, 6
628, swamp, regions_unexplored:fen, MONSTER, minecraft:spider, 80, 4, 4
629, swamp, regions_unexplored:fen, MONSTER, minecraft:zombie, 80, 4, 4
630, swamp, regions_unexplored:fen, MONSTER, minecraft:zombie_villager, 5, 1, 1
631, swamp, regions_unexplored:fen, MONSTER, minecraft:skeleton, 80, 4, 4
632, swamp, regions_unexplored:fen, MONSTER, minecraft:creeper, 80, 4, 4
633, swamp, regions_unexplored:fen, MONSTER, minecraft:slime, 80, 4, 4
634, swamp, regions_unexplored:fen, MONSTER, minecraft:enderman, 10, 1, 4
635, swamp, regions_unexplored:fen, MONSTER, minecraft:witch, 5, 1, 1
636, swamp, regions_unexplored:fen, MONSTER, mutantmonsters:mutant_creeper, 5, 1, 1
637, swamp, regions_unexplored:fen, MONSTER, mutantmonsters:mutant_enderman, 5, 1, 1
638, swamp, regions_unexplored:fen, MONSTER, mutantmonsters:mutant_skeleton, 5, 1, 1
639, swamp, regions_unexplored:fen, MONSTER, mutantmonsters:mutant_zombie, 5, 1, 1
640, swamp, regions_unexplored:fen, MONSTER, direbats:direbat, 36, 1, 3
641, swamp, regions_unexplored:fen, MONSTER, uselessreptile:moleclaw, 80, 1, 1
642, swamp, regions_unexplored:fen, CREATURE, minecraft:wolf, 8, 4, 4
643, swamp, regions_unexplored:fen, CREATURE, minecraft:sheep, 12, 4, 4
644, swamp, regions_unexplored:fen, CREATURE, minecraft:pig, 10, 4, 4
645, swamp, regions_unexplored:fen, CREATURE, minecraft:chicken, 10, 4, 4
646, swamp, regions_unexplored:fen, CREATURE, minecraft:cow, 8, 4, 4
647, swamp, regions_unexplored:fen, CREATURE, uselessreptile:wyvern, 5, 1, 1
648, swamp, regions_unexplored:fen, AMBIENT, minecraft:bat, 10, 8, 8
649, swamp, regions_unexplored:fen, UNDERGROUND_WATER_CREATURE, minecraft:glow_squid, 10, 4, 6
650, swamp, regions_unexplored:fen, WATER_AMBIENT, minecraft:salmon, 5, 1, 5
651, private, regions_unexplored:flooded_plains, MONSTER, minecraft:spider, 80, 4, 4
652, private, regions_unexplored:flooded_plains, MONSTER, minecraft:zombie, 80, 4, 4
653, private, regions_unexplored:flooded_plains, MONSTER, minecraft:zombie_villager, 5, 1, 1
654, private, regions_unexplored:flooded_plains, MONSTER, minecraft:skeleton, 80, 4, 4
655, private, regions_unexplored:flooded_plains, MONSTER, minecraft:creeper, 80, 4, 4
656, private, regions_unexplored:flooded_plains, MONSTER, minecraft:slime, 80, 4, 4
657, private, regions_unexplored:flooded_plains, MONSTER, minecraft:enderman, 10, 1, 4
658, private, regions_unexplored:flooded_plains, MONSTER, minecraft:witch, 5, 1, 1
659, private, regions_unexplored:flooded_plains, MONSTER, mutantmonsters:mutant_creeper, 5, 1, 1
660, private, regions_unexplored:flooded_plains, MONSTER, mutantmonsters:mutant_enderman, 5, 1, 1
661, private, regions_unexplored:flooded_plains, MONSTER, mutantmonsters:mutant_skeleton, 5, 1, 1
662, private, regions_unexplored:flooded_plains, MONSTER, mutantmonsters:mutant_zombie, 5, 1, 1
663, private, regions_unexplored:flooded_plains, MONSTER, uselessreptile:moleclaw, 80, 1, 1
664, private, regions_unexplored:flooded_plains, CREATURE, minecraft:sheep, 12, 4, 4
665, private, regions_unexplored:flooded_plains, CREATURE, minecraft:pig, 10, 4, 4
666, private, regions_unexplored:flooded_plains, CREATURE, minecraft:chicken, 10, 4, 4
667, private, regions_unexplored:flooded_plains, CREATURE, minecraft:cow, 8, 4, 4
668, private, regions_unexplored:flooded_plains, CREATURE, minecraft:horse, 5, 2, 6
669, private, regions_unexplored:flooded_plains, CREATURE, minecraft:donkey, 5, 1, 3
670, private, regions_unexplored:flooded_plains, CREATURE, uselessreptile:wyvern, 5, 1, 1
671, private, regions_unexplored:flooded_plains, AMBIENT, minecraft:bat, 10, 8, 8
672, private, regions_unexplored:flooded_plains, UNDERGROUND_WATER_CREATURE, minecraft:glow_squid, 10, 4, 6
673, private, regions_unexplored:flooded_plains, WATER_AMBIENT, minecraft:salmon, 5, 1, 5
674, private, regions_unexplored:flower_field, MONSTER, minecraft:spider, 80, 4, 4
675, private, regions_unexplored:flower_field, MONSTER, minecraft:zombie, 80, 4, 4
676, private, regions_unexplored:flower_field, MONSTER, minecraft:zombie_villager, 5, 1, 1
677, private, regions_unexplored:flower_field, MONSTER, minecraft:skeleton, 80, 4, 4
678, private, regions_unexplored:flower_field, MONSTER, minecraft:creeper, 80, 4, 4
679, private, regions_unexplored:flower_field, MONSTER, minecraft:slime, 80, 4, 4
680, private, regions_unexplored:flower_field, MONSTER, minecraft:enderman, 10, 1, 4
681, private, regions_unexplored:flower_field, MONSTER, minecraft:witch, 5, 1, 1
682, private, regions_unexplored:flower_field, MONSTER, mutantmonsters:mutant_creeper, 5, 1, 1
683, private, regions_unexplored:flower_field, MONSTER, mutantmonsters:mutant_enderman, 5, 1, 1
684, private, regions_unexplored:flower_field, MONSTER, mutantmonsters:mutant_skeleton, 5, 1, 1
685, private, regions_unexplored:flower_field, MONSTER, mutantmonsters:mutant_zombie, 5, 1, 1
686, private, regions_unexplored:flower_field, MONSTER, uselessreptile:moleclaw, 80, 1, 1
687, private, regions_unexplored:flower_field, CREATURE, minecraft:rabbit, 8, 4, 4
688, private, regions_unexplored:flower_field, CREATURE, minecraft:sheep, 12, 4, 4
689, private, regions_unexplored:flower_field, CREATURE, minecraft:pig, 10, 4, 4
690, private, regions_unexplored:flower_field, CREATURE, minecraft:chicken, 10, 4, 4
691, private, regions_unexplored:flower_field, CREATURE, minecraft:cow, 8, 4, 4
692, private, regions_unexplored:flower_field, AMBIENT, minecraft:bat, 10, 8, 8
693, private, regions_unexplored:flower_field, UNDERGROUND_WATER_CREATURE, minecraft:glow_squid, 10, 4, 6
694, forest, minecraft:flower_forest, MONSTER, minecraft:spider, 80, 4, 4
695, forest, minecraft:flower_forest, MONSTER, minecraft:zombie, 80, 4, 4
696, forest, minecraft:flower_forest, MONSTER, minecraft:zombie_villager, 5, 1, 1
697, forest, minecraft:flower_forest, MONSTER, minecraft:skeleton, 80, 4, 4
698, forest, minecraft:flower_forest, MONSTER, minecraft:creeper, 80, 4, 4
699, forest, minecraft:flower_forest, MONSTER, minecraft:slime, 80, 4, 4
700, forest, minecraft:flower_forest, MONSTER, minecraft:enderman, 10, 1, 4
701, forest, minecraft:flower_forest, MONSTER, minecraft:witch, 5, 1, 1
702, forest, minecraft:flower_forest, MONSTER, mutantmonsters:mutant_creeper, 5, 1, 1
703, forest, minecraft:flower_forest, MONSTER, mutantmonsters:mutant_enderman, 5, 1, 1
704, forest, minecraft:flower_forest, MONSTER, mutantmonsters:mutant_skeleton, 5, 1, 1
705, forest, minecraft:flower_forest, MONSTER, mutantmonsters:mutant_zombie, 5, 1, 1
706, forest, minecraft:flower_forest, MONSTER, direbats:direbat, 36, 1, 3
707, forest, minecraft:flower_forest, MONSTER, uselessreptile:moleclaw, 80, 1, 1
708, forest, minecraft:flower_forest, CREATURE, minecraft:sheep, 12, 4, 4
709, forest, minecraft:flower_forest, CREATURE, minecraft:pig, 10, 4, 4
710, forest, minecraft:flower_forest, CREATURE, minecraft:chicken, 10, 4, 4
711, forest, minecraft:flower_forest, CREATURE, minecraft:cow, 8, 4, 4
712, forest, minecraft:flower_forest, CREATURE, minecraft:rabbit, 5, 2, 3
713, forest, minecraft:flower_forest, AMBIENT, minecraft:bat, 10, 8, 8
714, forest, minecraft:flower_forest, UNDERGROUND_WATER_CREATURE, minecraft:glow_squid, 10, 4, 6
715, forest, minecraft:forest, MONSTER, minecraft:spider, 80, 4, 4
716, forest, minecraft:forest, MONSTER, minecraft:zombie, 80, 4, 4
717, forest, minecraft:forest, MONSTER, minecraft:zombie_villager, 5, 1, 1
718, forest, minecraft:forest, MONSTER, minecraft:skeleton, 80, 4, 4
719, forest, minecraft:forest, MONSTER, minecraft:creeper, 80, 4, 4
720, forest, minecraft:forest, MONSTER, minecraft:slime, 80, 4, 4
721, forest, minecraft:forest, MONSTER, minecraft:enderman, 10, 1, 4
722, forest, minecraft:forest, MONSTER, minecraft:witch, 5, 1, 1
723, forest, minecraft:forest, MONSTER, soulsweapons:big_chungus, 20, 4, 8
724, forest, minecraft:forest, MONSTER, mutantmonsters:mutant_creeper, 5, 1, 1
725, forest, minecraft:forest, MONSTER, mutantmonsters:mutant_enderman, 5, 1, 1
726, forest, minecraft:forest, MONSTER, mutantmonsters:mutant_skeleton, 5, 1, 1
727, forest, minecraft:forest, MONSTER, mutantmonsters:mutant_zombie, 5, 1, 1
728, forest, minecraft:forest, MONSTER, direbats:direbat, 36, 1, 3
729, forest, minecraft:forest, MONSTER, uselessreptile:moleclaw, 80, 1, 1
730, forest, minecraft:forest, CREATURE, minecraft:sheep, 12, 4, 4
731, forest, minecraft:forest, CREATURE, minecraft:pig, 10, 4, 4
732, forest, minecraft:forest, CREATURE, minecraft:chicken, 10, 4, 4
733, forest, minecraft:forest, CREATURE, minecraft:cow, 8, 4, 4
734, forest, minecraft:forest, CREATURE, minecraft:wolf, 5, 4, 4
735, forest, minecraft:forest, AMBIENT, minecraft:bat, 10, 8, 8
736, forest, minecraft:forest, UNDERGROUND_WATER_CREATURE, minecraft:glow_squid, 10, 4, 6
737, taiga, regions_unexplored:frozen_forest, MONSTER, minecraft:spider, 80, 4, 4
738, taiga, regions_unexplored:frozen_forest, MONSTER, minecraft:zombie, 80, 4, 4
739, taiga, regions_unexplored:frozen_forest, MONSTER, minecraft:zombie_villager, 5, 1, 1
740, taiga, regions_unexplored:frozen_forest, MONSTER, minecraft:skeleton, 80, 4, 4
741, taiga, regions_unexplored:frozen_forest, MONSTER, minecraft:creeper, 80, 4, 4
742, taiga, regions_unexplored:frozen_forest, MONSTER, minecraft:slime, 80, 4, 4
743, taiga, regions_unexplored:frozen_forest, MONSTER, minecraft:enderman, 10, 1, 4
744, taiga, regions_unexplored:frozen_forest, MONSTER, minecraft:witch, 5, 1, 1
745, taiga, regions_unexplored:frozen_forest, MONSTER, mutantmonsters:mutant_creeper, 5, 1, 1
746, taiga, regions_unexplored:frozen_forest, MONSTER, mutantmonsters:mutant_enderman, 5, 1, 1
747, taiga, regions_unexplored:frozen_forest, MONSTER, mutantmonsters:mutant_skeleton, 5, 1, 1
748, taiga, regions_unexplored:frozen_forest, MONSTER, mutantmonsters:mutant_zombie, 5, 1, 1
749, taiga, regions_unexplored:frozen_forest, MONSTER, direbats:direbat, 36, 1, 3
750, taiga, regions_unexplored:frozen_forest, MONSTER, uselessreptile:moleclaw, 80, 1, 1
751, taiga, regions_unexplored:frozen_forest, CREATURE, minecraft:wolf, 8, 4, 4
752, taiga, regions_unexplored:frozen_forest, AMBIENT, minecraft:bat, 10, 8, 8
753, taiga, regions_unexplored:frozen_forest, UNDERGROUND_WATER_CREATURE, minecraft:glow_squid, 10, 4, 6
754, ocean, minecraft:frozen_ocean, MONSTER, minecraft:spider, 80, 4, 4
755, ocean, minecraft:frozen_ocean, MONSTER, minecraft:zombie, 80, 4, 4
756, ocean, minecraft:frozen_ocean, MONSTER, minecraft:zombie_villager, 5, 1, 1
757, ocean, minecraft:frozen_ocean, MONSTER, minecraft:skeleton, 80, 4, 4
758, ocean, minecraft:frozen_ocean, MONSTER, minecraft:creeper, 80, 4, 4
759, ocean, minecraft:frozen_ocean, MONSTER, minecraft:slime, 80, 4, 4
760, ocean, minecraft:frozen_ocean, MONSTER, minecraft:enderman, 10, 1, 4
761, ocean, minecraft:frozen_ocean, MONSTER, minecraft:witch, 5, 1, 1
762, ocean, minecraft:frozen_ocean, MONSTER, minecraft:drowned, 5, 1, 1
763, ocean, minecraft:frozen_ocean, MONSTER, mutantmonsters:mutant_creeper, 5, 1, 1
764, ocean, minecraft:frozen_ocean, MONSTER, mutantmonsters:mutant_enderman, 5, 1, 1
765, ocean, minecraft:frozen_ocean, MONSTER, mutantmonsters:mutant_skeleton, 5, 1, 1
766, ocean, minecraft:frozen_ocean, MONSTER, mutantmonsters:mutant_zombie, 5, 1, 1
767, ocean, minecraft:frozen_ocean, MONSTER, uselessreptile:moleclaw, 80, 1, 1
768, ocean, minecraft:frozen_ocean, CREATURE, minecraft:polar_bear, 5, 1, 2
769, ocean, minecraft:frozen_ocean, AMBIENT, minecraft:bat, 10, 8, 8
770, ocean, minecraft:frozen_ocean, UNDERGROUND_WATER_CREATURE, minecraft:glow_squid, 10, 4, 6
771, ocean, minecraft:frozen_ocean, WATER_CREATURE, minecraft:squid, 5, 1, 4
772, ocean, minecraft:frozen_ocean, WATER_AMBIENT, minecraft:salmon, 15, 1, 5
773, private, legendary:frozen_paradise, MONSTER, minecraft:stray, 5, 1, 1
774, private, legendary:frozen_paradise, MONSTER, minecraft:skeleton, 5, 1, 1
775, private, legendary:frozen_paradise, MONSTER, minecraft:vex, 5, 1, 1
776, private, legendary:frozen_paradise, MONSTER, minecraft:creeper, 5, 1, 1
777, private, legendary:frozen_paradise, MONSTER, mutantmonsters:mutant_creeper, 5, 1, 1
778, private, legendary:frozen_paradise, MONSTER, mutantmonsters:mutant_skeleton, 5, 1, 1
779, extreme_hills, minecraft:frozen_peaks, MONSTER, minecraft:spider, 80, 4, 4
780, extreme_hills, minecraft:frozen_peaks, MONSTER, minecraft:zombie, 80, 4, 4
781, extreme_hills, minecraft:frozen_peaks, MONSTER, minecraft:zombie_villager, 5, 1, 1
782, extreme_hills, minecraft:frozen_peaks, MONSTER, minecraft:skeleton, 80, 4, 4
783, extreme_hills, minecraft:frozen_peaks, MONSTER, minecraft:creeper, 80, 4, 4
784, extreme_hills, minecraft:frozen_peaks, MONSTER, minecraft:slime, 80, 4, 4
785, extreme_hills, minecraft:frozen_peaks, MONSTER, minecraft:enderman, 10, 1, 4
786, extreme_hills, minecraft:frozen_peaks, MONSTER, minecraft:witch, 5, 1, 1
787, extreme_hills, minecraft:frozen_peaks, MONSTER, mutantmonsters:mutant_creeper, 5, 1, 1
788, extreme_hills, minecraft:frozen_peaks, MONSTER, mutantmonsters:mutant_enderman, 5, 1, 1
789, extreme_hills, minecraft:frozen_peaks, MONSTER, mutantmonsters:mutant_skeleton, 5, 1, 1
790, extreme_hills, minecraft:frozen_peaks, MONSTER, mutantmonsters:mutant_zombie, 5, 1, 1
791, extreme_hills, minecraft:frozen_peaks, MONSTER, uselessreptile:moleclaw, 80, 1, 1
792, extreme_hills, minecraft:frozen_peaks, CREATURE, minecraft:goat, 5, 1, 3
793, extreme_hills, minecraft:frozen_peaks, AMBIENT, minecraft:bat, 10, 8, 8
794, extreme_hills, minecraft:frozen_peaks, UNDERGROUND_WATER_CREATURE, minecraft:glow_squid, 10, 4, 6
795, river, minecraft:frozen_river, MONSTER, minecraft:spider, 80, 4, 4
796, river, minecraft:frozen_river, MONSTER, minecraft:zombie, 80, 4, 4
797, river, minecraft:frozen_river, MONSTER, minecraft:zombie_villager, 5, 1, 1
798, river, minecraft:frozen_river, MONSTER, minecraft:skeleton, 80, 4, 4
799, river, minecraft:frozen_river, MONSTER, minecraft:creeper, 80, 4, 4
800, river, minecraft:frozen_river, MONSTER, minecraft:slime, 80, 4, 4
801, river, minecraft:frozen_river, MONSTER, minecraft:enderman, 10, 1, 4
802, river, minecraft:frozen_river, MONSTER, minecraft:witch, 5, 1, 1
803, river, minecraft:frozen_river, MONSTER, minecraft:drowned, 5, 1, 1
804, river, minecraft:frozen_river, MONSTER, mutantmonsters:mutant_creeper, 5, 1, 1
805, river, minecraft:frozen_river, MONSTER, mutantmonsters:mutant_enderman, 5, 1, 1
806, river, minecraft:frozen_river, MONSTER, mutantmonsters:mutant_skeleton, 5, 1, 1
807, river, minecraft:frozen_river, MONSTER, mutantmonsters:mutant_zombie, 5, 1, 1
808, river, minecraft:frozen_river, MONSTER, uselessreptile:moleclaw, 80, 1, 1
809, river, minecraft:frozen_river, AMBIENT, minecraft:bat, 10, 8, 8
810, river, minecraft:frozen_river, UNDERGROUND_WATER_CREATURE, minecraft:glow_squid, 10, 4, 6
811, river, minecraft:frozen_river, WATER_CREATURE, minecraft:squid, 5, 1, 4
812, river, minecraft:frozen_river, WATER_AMBIENT, minecraft:salmon, 5, 1, 5
813, icy, regions_unexplored:frozen_tundra, MONSTER, minecraft:spider, 80, 4, 4
814, icy, regions_unexplored:frozen_tundra, MONSTER, minecraft:zombie, 80, 4, 4
815, icy, regions_unexplored:frozen_tundra, MONSTER, minecraft:zombie_villager, 5, 1, 1
816, icy, regions_unexplored:frozen_tundra, MONSTER, minecraft:skeleton, 80, 4, 4
817, icy, regions_unexplored:frozen_tundra, MONSTER, minecraft:creeper, 80, 4, 4
818, icy, regions_unexplored:frozen_tundra, MONSTER, minecraft:slime, 80, 4, 4
819, icy, regions_unexplored:frozen_tundra, MONSTER, minecraft:enderman, 10, 1, 4
820, icy, regions_unexplored:frozen_tundra, MONSTER, minecraft:witch, 5, 1, 1
821, icy, regions_unexplored:frozen_tundra, MONSTER, mutantmonsters:mutant_creeper, 5, 1, 1
822, icy, regions_unexplored:frozen_tundra, MONSTER, mutantmonsters:mutant_enderman, 5, 1, 1
823, icy, regions_unexplored:frozen_tundra, MONSTER, mutantmonsters:mutant_skeleton, 5, 1, 1
824, icy, regions_unexplored:frozen_tundra, MONSTER, mutantmonsters:mutant_zombie, 5, 1, 1
825, icy, regions_unexplored:frozen_tundra, MONSTER, uselessreptile:moleclaw, 80, 1, 1
826, icy, regions_unexplored:frozen_tundra, CREATURE, minecraft:polar_bear, 8, 4, 4
827, icy, regions_unexplored:frozen_tundra, CREATURE, minecraft:wolf, 8, 4, 4
828, icy, regions_unexplored:frozen_tundra, AMBIENT, minecraft:bat, 10, 8, 8
829, icy, regions_unexplored:frozen_tundra, UNDERGROUND_WATER_CREATURE, minecraft:glow_squid, 10, 4, 6
830, jungle, regions_unexplored:fungal_fen, MONSTER, minecraft:spider, 80, 4, 4
831, jungle, regions_unexplored:fungal_fen, MONSTER, minecraft:zombie, 80, 4, 4
832, jungle, regions_unexplored:fungal_fen, MONSTER, minecraft:zombie_villager, 5, 1, 1
833, jungle, regions_unexplored:fungal_fen, MONSTER, minecraft:skeleton, 80, 4, 4
834, jungle, regions_unexplored:fungal_fen, MONSTER, minecraft:creeper, 80, 4, 4
835, jungle, regions_unexplored:fungal_fen, MONSTER, minecraft:slime, 80, 4, 4
836, jungle, regions_unexplored:fungal_fen, MONSTER, minecraft:enderman, 10, 1, 4
837, jungle, regions_unexplored:fungal_fen, MONSTER, minecraft:witch, 5, 1, 1
838, jungle, regions_unexplored:fungal_fen, MONSTER, mutantmonsters:mutant_creeper, 5, 1, 1
839, jungle, regions_unexplored:fungal_fen, MONSTER, mutantmonsters:mutant_enderman, 5, 1, 1
840, jungle, regions_unexplored:fungal_fen, MONSTER, mutantmonsters:mutant_skeleton, 5, 1, 1
841, jungle, regions_unexplored:fungal_fen, MONSTER, mutantmonsters:mutant_zombie, 5, 1, 1
842, jungle, regions_unexplored:fungal_fen, MONSTER, direbats:direbat, 36, 1, 3
843, jungle, regions_unexplored:fungal_fen, MONSTER, uselessreptile:moleclaw, 80, 1, 1
844, jungle, regions_unexplored:fungal_fen, CREATURE, minecraft:mooshroom, 8, 4, 8
845, jungle, regions_unexplored:fungal_fen, CREATURE, minecraft:sheep, 12, 4, 4
846, jungle, regions_unexplored:fungal_fen, CREATURE, minecraft:pig, 10, 4, 4
847, jungle, regions_unexplored:fungal_fen, CREATURE, minecraft:chicken, 10, 4, 4
848, jungle, regions_unexplored:fungal_fen, CREATURE, minecraft:cow, 8, 4, 4
849, jungle, regions_unexplored:fungal_fen, CREATURE, minecraft:horse, 5, 2, 6
850, jungle, regions_unexplored:fungal_fen, CREATURE, minecraft:donkey, 5, 1, 3
851, jungle, regions_unexplored:fungal_fen, AMBIENT, minecraft:bat, 10, 8, 8
852, jungle, regions_unexplored:fungal_fen, UNDERGROUND_WATER_CREATURE, minecraft:glow_squid, 10, 4, 6
853, private, regions_unexplored:giant_bayou, MONSTER, minecraft:spider, 80, 4, 4
854, private, regions_unexplored:giant_bayou, MONSTER, minecraft:zombie, 80, 4, 4
855, private, regions_unexplored:giant_bayou, MONSTER, minecraft:zombie_villager, 5, 1, 1
856, private, regions_unexplored:giant_bayou, MONSTER, minecraft:skeleton, 80, 4, 4
857, private, regions_unexplored:giant_bayou, MONSTER, minecraft:creeper, 80, 4, 4
858, private, regions_unexplored:giant_bayou, MONSTER, minecraft:slime, 80, 4, 4
859, private, regions_unexplored:giant_bayou, MONSTER, minecraft:enderman, 10, 1, 4
860, private, regions_unexplored:giant_bayou, MONSTER, minecraft:witch, 5, 1, 1
861, private, regions_unexplored:giant_bayou, MONSTER, minecraft:slime, 5, 1, 1
862, private, regions_unexplored:giant_bayou, MONSTER, mutantmonsters:mutant_creeper, 5, 1, 1
863, private, regions_unexplored:giant_bayou, MONSTER, mutantmonsters:mutant_enderman, 5, 1, 1
864, private, regions_unexplored:giant_bayou, MONSTER, mutantmonsters:mutant_skeleton, 5, 1, 1
865, private, regions_unexplored:giant_bayou, MONSTER, mutantmonsters:mutant_zombie, 5, 1, 1
866, private, regions_unexplored:giant_bayou, MONSTER, uselessreptile:moleclaw, 80, 1, 1
867, private, regions_unexplored:giant_bayou, CREATURE, minecraft:sheep, 12, 4, 4
868, private, regions_unexplored:giant_bayou, CREATURE, minecraft:pig, 10, 4, 4
869, private, regions_unexplored:giant_bayou, CREATURE, minecraft:chicken, 10, 4, 4
870, private, regions_unexplored:giant_bayou, CREATURE, minecraft:cow, 8, 4, 4
871, private, regions_unexplored:giant_bayou, CREATURE, uselessreptile:wyvern, 5, 1, 1
872, private, regions_unexplored:giant_bayou, AMBIENT, minecraft:bat, 10, 8, 8
873, private, regions_unexplored:giant_bayou, UNDERGROUND_WATER_CREATURE, minecraft:glow_squid, 10, 4, 6
874, nether, regions_unexplored:glistering_meadow, MONSTER, minecraft:ghast, 5, 1, 1
875, nether, regions_unexplored:glistering_meadow, MONSTER, minecraft:enderman, 5, 1, 1
876, nether, regions_unexplored:glistering_meadow, MONSTER, minecraft:hoglin, 5, 1, 3
877, nether, regions_unexplored:glistering_meadow, MONSTER, mutantmonsters:mutant_enderman, 5, 1, 1
878, nether, regions_unexplored:glistering_meadow, MONSTER, minecraft:zombified_piglin, 5, 1, 4
879, nether, regions_unexplored:glistering_meadow, CREATURE, minecraft:strider, 40, 1, 2
880, forest, regions_unexplored:golden_boreal_forest, MONSTER, minecraft:spider, 80, 4, 4
881, forest, regions_unexplored:golden_boreal_forest, MONSTER, minecraft:zombie, 80, 4, 4
882, forest, regions_unexplored:golden_boreal_forest, MONSTER, minecraft:zombie_villager, 5, 1, 1
883, forest, regions_unexplored:golden_boreal_forest, MONSTER, minecraft:skeleton, 80, 4, 4
884, forest, regions_unexplored:golden_boreal_forest, MONSTER, minecraft:creeper, 80, 4, 4
885, forest, regions_unexplored:golden_boreal_forest, MONSTER, minecraft:slime, 80, 4, 4
886, forest, regions_unexplored:golden_boreal_forest, MONSTER, minecraft:enderman, 10, 1, 4
887, forest, regions_unexplored:golden_boreal_forest, MONSTER, minecraft:witch, 5, 1, 1
